run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_loss,metrics.test_acc,metrics.train_time,metrics.val_acc,metrics.test_loss,metrics.train_acc,metrics.avg_time,metrics.val_loss,metrics.best_acc,params.interpolation,params.model,params.kernel_size,params.lr,params.evaluation,params.data,params.seed,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.source.type
74d7218495264a5899e74d651d271dde,7,FINISHED,./mlruns/74d7218495264a5899e74d651d271dde/artifacts,2022-08-01 19:26:32.878000+00:00,2022-08-01 19:26:53.382000+00:00,0.0125393851129855,14.0625,0.1137078460305929,99.47916666666669,12.541297369533115,100.0,0.1459070391087024,0.0450481051553247,99.47916666666669,bicubic,standard,7,0.001,1,emoji,30,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
bca2a1039dd44399887033e364457dbf,7,FINISHED,./mlruns/bca2a1039dd44399887033e364457dbf/artifacts,2022-08-01 19:26:09.874000+00:00,2022-08-01 19:26:28.481000+00:00,0.0129036667704996,14.49652777777778,0.1145586213096976,99.13194444444444,9.966395729117924,100.0,0.1476041147538092,0.0328767439609186,99.47916666666669,bicubic,standard,7,0.001,1,emoji,29,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
67a53b4d9166467a91d22a8b5e9d26db,7,FINISHED,./mlruns/67a53b4d9166467a91d22a8b5e9d26db/artifacts,2022-08-01 19:25:48.052000+00:00,2022-08-01 19:26:05.513000+00:00,0.0177893264270905,19.35763888888889,0.116156050004065,99.13194444444444,7.7428487473064,100.0,0.1543198131919637,0.04004865386782,99.47916666666669,bicubic,standard,7,0.001,1,emoji,28,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
728e6ee5278d46178c8c08f69197a44f,7,FINISHED,./mlruns/728e6ee5278d46178c8c08f69197a44f/artifacts,2022-08-01 19:25:20.128000+00:00,2022-08-01 19:25:38.473000+00:00,0.0096819296142914,21.44097222222222,0.1147805689834058,98.4375,8.47763839032915,100.0,0.1457954914563081,0.0628666520480894,98.4375,bicubic,standard,7,0.001,1,emoji,27,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
d8b4d706b1c247caa84e5e4bc55d17ce,7,FINISHED,./mlruns/d8b4d706b1c247caa84e5e4bc55d17ce/artifacts,2022-08-01 19:25:01.597000+00:00,2022-08-01 19:25:15.910000+00:00,0.0245344619163208,17.1875,0.1166819459758699,100.0,6.038355549176534,100.0,0.1599585943389684,0.0270078395519198,100.0,bicubic,standard,7,0.001,1,emoji,26,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
35ecb655e0c441f99190abb3f6a34683,7,FINISHED,./mlruns/35ecb655e0c441f99190abb3f6a34683/artifacts,2022-08-01 19:24:39.895000+00:00,2022-08-01 19:24:57.125000+00:00,0.0141758801376757,17.447916666666668,0.1152344061993062,98.78472222222224,6.203237195809682,100.0,0.1498852741467405,0.0465087917141823,99.30555555555556,bicubic,standard,7,0.001,1,emoji,25,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
04aba1c41ae349fba866462737b760ae,7,FINISHED,./mlruns/04aba1c41ae349fba866462737b760ae/artifacts,2022-08-01 19:24:20.024000+00:00,2022-08-01 19:24:35.413000+00:00,0.0247495692585491,16.75347222222222,0.1129078706726431,98.95833333333331,7.39071191019482,100.0,0.1667825785131217,0.0475260544206119,99.13194444444444,bicubic,standard,7,0.001,1,emoji,24,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
36a5050dc7144be5a9c074c9442c3fb8,7,FINISHED,./mlruns/36a5050dc7144be5a9c074c9442c3fb8/artifacts,2022-08-01 19:23:55.920000+00:00,2022-08-01 19:24:15.689000+00:00,0.0235396364781384,20.48611111111111,0.1193448472768068,98.78472222222224,8.156830357180702,100.0,0.1564632926885856,0.0509131022780719,99.30555555555556,bicubic,standard,7,0.001,1,emoji,23,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
4ff00858123745e2aba007a0035b5222,7,FINISHED,./mlruns/4ff00858123745e2aba007a0035b5222/artifacts,2022-08-01 19:23:33.521000+00:00,2022-08-01 19:23:51.128000+00:00,0.0248165779177927,17.447916666666668,0.1136856358498334,97.56944444444444,11.13382280535168,99.82638888888889,0.1499066356103867,0.0916524637076589,97.91666666666669,bicubic,standard,7,0.001,1,emoji,22,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
ada1b89f84724e1baf56c7586b58b7a0,7,FINISHED,./mlruns/ada1b89f84724e1baf56c7586b58b7a0/artifacts,2022-08-01 19:23:13.968000+00:00,2022-08-01 19:23:29.124000+00:00,0.0278405671965123,22.135416666666668,0.1132820290513336,99.47916666666669,6.964943978521559,99.82638888888889,0.160239305641306,0.0452134976060026,99.47916666666669,bicubic,standard,7,0.001,1,emoji,21,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
